33.33333333;40;46.42512077;46.60869565;45.87439614;46.60869565;47.15942029;46.24154589;46.79227053;45.3236715;46.24154589;;
66.66666667;40.73429952;46.97584541;47.71014493;47.34299517;48.07729469;48.26086957;47.52657005;47.71014493;46.42512077;47.34299517;;
100;42.20289855;47.89371981;48.8115942;48.07729469;48.62801932;48.26086957;48.44444444;48.8115942;47.89371981;48.62801932;;
133.3333333;43.67149758;49.17874396;49.91304348;49.17874396;49.7294686;49.17874396;49.54589372;49.7294686;48.99516908;49.17874396;;
166.6666667;44.77294686;50.647343;51.19806763;50.46376812;50.647343;50.28019324;50.28019324;51.19806763;50.09661836;50.83091787;;
200;45.69082126;51.56521739;50.647343;51.56521739;52.11594203;51.74879227;51.56521739;52.48309179;51.38164251;51.74879227;;
233.3333333;46.79227053;52.29951691;52.11594203;53.03381643;53.2173913;52.29951691;53.03381643;52.29951691;52.29951691;52.85024155;;
266.6666667;47.89371981;53.76811594;52.85024155;53.58454106;54.1352657;53.58454106;53.95169082;53.2173913;53.76811594;53.95169082;;
300;48.99516908;54.50241546;54.31884058;55.0531401;55.23671498;54.31884058;54.68599034;54.50241546;54.68599034;54.68599034;;
333.3333333;50.09661836;55.23671498;55.0531401;55.60386473;55.42028986;55.42028986;56.15458937;55.60386473;55.60386473;55.78743961;;
366.6666667;51.01449275;55.97101449;55.97101449;56.70531401;56.33816425;56.33816425;56.70531401;56.33816425;56.70531401;57.07246377;;
400;51.93236715;57.07246377;57.25603865;57.43961353;57.25603865;57.25603865;57.80676329;57.25603865;57.80676329;57.07246377;;
433.3333333;53.2173913;57.25603865;57.99033816;58.35748792;58.17391304;58.72463768;59.09178744;58.5410628;58.72463768;58.17391304;;
466.6666667;54.1352657;57.43961353;58.72463768;59.09178744;59.09178744;59.4589372;60.19323671;59.27536232;59.4589372;58.72463768;;
500;54.50241546;58.72463768;59.64251208;60.19323671;60.00966184;60.56038647;60.00966184;60.19323671;60.56038647;60.00966184;;
533.3333333;55.60386473;59.4589372;60.37681159;61.29468599;60.92753623;61.11111111;60.92753623;61.11111111;61.29468599;60.92753623;;
566.6666667;56.88888889;60.37681159;61.66183575;62.02898551;61.84541063;61.84541063;61.47826087;62.21256039;61.84541063;61.66183575;;
600;58.17391304;61.11111111;62.21256039;61.84541063;62.57971014;62.57971014;62.57971014;62.57971014;63.13043478;62.57971014;;
633.3333333;58.72463768;62.02898551;62.9468599;62.9468599;63.31400966;63.49758454;63.13043478;63.8647343;62.76328502;63.49758454;;
666.6666667;59.27536232;62.57971014;64.04830918;63.8647343;64.04830918;64.41545894;64.04830918;64.41545894;63.68115942;64.23188406;;
700;59.09178744;63.31400966;64.59903382;64.23188406;65.14975845;65.14975845;64.96618357;65.33333333;64.41545894;65.14975845;;651
733.3333333;59.4589372;63.8647343;65.51690821;65.33333333;65.33333333;65.14975845;65.33333333;65.70048309;65.88405797;65.70048309;;547.5
766.6666667;60.56038647;64.59903382;66.06763285;65.70048309;66.06763285;65.51690821;66.25120773;66.43478261;66.25120773;66.61835749;;
800;61.29468599;65.33333333;66.43478261;66.61835749;66.98550725;66.43478261;67.352657;66.80193237;66.80193237;66.98550725;;
833.3333333;62.02898551;66.25120773;67.53623188;66.80193237;67.352657;67.16908213;67.352657;67.352657;67.352657;67.53623188;;
866.6666667;62.57971014;66.80193237;67.352657;67.71980676;67.71980676;67.90338164;67.90338164;68.08695652;67.90338164;67.71980676;;
900;63.68115942;67.53623188;68.08695652;68.63768116;68.45410628;68.45410628;68.2705314;68.2705314;68.08695652;68.45410628;;
933.3333333;64.23188406;67.71980676;68.08695652;68.63768116;69.37198068;68.82125604;69.37198068;68.63768116;69.00483092;69.00483092;;
966.6666667;64.96618357;68.2705314;69.00483092;69.1884058;69.73913043;69.37198068;69.37198068;69.1884058;69.55555556;69.73913043;;
1000;65.14975845;69.00483092;69.37198068;70.10628019;69.37198068;69.55555556;70.28985507;69.73913043;69.92270531;70.10628019;;
1033.333333;66.06763285;69.55555556;70.28985507;70.28985507;69.92270531;70.47342995;70.47342995;70.47342995;71.20772947;70.65700483;;
1066.666667;66.80193237;69.92270531;70.28985507;70.47342995;70.47342995;70.84057971;71.02415459;70.65700483;71.02415459;70.65700483;;
1100;66.98550725;70.10628019;71.02415459;71.39130435;71.20772947;71.20772947;71.75845411;71.02415459;71.39130435;71.02415459;;
1133.333333;67.90338164;70.65700483;71.20772947;71.57487923;71.20772947;71.57487923;71.75845411;71.75845411;72.6763285;71.57487923;;
1166.666667;68.45410628;71.20772947;71.57487923;72.12560386;71.75845411;71.94202899;71.75845411;71.75845411;72.30917874;72.30917874;;
1200;68.82125604;71.39130435;71.75845411;72.30917874;72.12560386;72.30917874;72.49275362;72.49275362;72.49275362;72.30917874;;
1233.333333;69.37198068;71.75845411;72.30917874;72.6763285;72.6763285;72.85990338;72.85990338;73.04347826;73.41062802;72.6763285;;
1266.666667;69.73913043;72.30917874;72.85990338;73.22705314;73.22705314;73.41062802;73.22705314;73.96135266;73.5942029;73.04347826;;
1300;70.28985507;72.85990338;72.85990338;73.77777778;73.41062802;73.5942029;73.41062802;73.5942029;73.5942029;73.96135266;;
1333.333333;70.47342995;72.85990338;73.41062802;73.77777778;73.77777778;73.77777778;73.96135266;74.14492754;74.14492754;73.96135266;;
1366.666667;70.47342995;73.22705314;73.96135266;74.14492754;73.96135266;74.14492754;74.32850242;74.51207729;74.51207729;74.87922705;;
1400;71.39130435;73.5942029;74.32850242;74.32850242;74.51207729;74.51207729;74.87922705;74.51207729;74.69565217;74.51207729;;
1433.333333;72.12560386;73.77777778;74.69565217;74.69565217;75.06280193;74.69565217;74.69565217;75.06280193;74.87922705;75.06280193;;
1466.666667;72.12560386;74.14492754;74.87922705;74.87922705;75.61352657;74.87922705;75.24637681;75.24637681;75.06280193;75.24637681;;
1500;72.49275362;74.87922705;74.69565217;75.06280193;75.42995169;75.61352657;75.24637681;75.79710145;75.79710145;75.79710145;;
1533.333333;72.6763285;74.87922705;75.24637681;75.42995169;75.61352657;75.61352657;75.98067633;76.16425121;75.79710145;76.16425121;;
1566.666667;73.04347826;75.42995169;75.24637681;75.79710145;75.98067633;76.16425121;76.16425121;76.34782609;75.98067633;76.53140097;;
1600;73.41062802;75.79710145;75.61352657;76.34782609;76.16425121;76.34782609;76.34782609;76.71497585;75.98067633;76.34782609;;
1633.333333;74.32850242;75.98067633;75.98067633;76.53140097;76.53140097;76.53140097;76.53140097;76.71497585;76.71497585;76.71497585;;
1666.666667;74.14492754;75.98067633;76.34782609;76.53140097;76.53140097;77.26570048;76.89855072;76.89855072;77.26570048;77.26570048;;
1700;74.69565217;76.71497585;76.53140097;76.89855072;76.89855072;76.71497585;77.0821256;76.71497585;77.26570048;77.26570048;;
1733.333333;75.06280193;76.71497585;77.0821256;77.26570048;77.26570048;77.26570048;77.26570048;77.44927536;77.81642512;77.26570048;;
1766.666667;75.06280193;76.53140097;77.26570048;77.26570048;76.89855072;77.63285024;77.63285024;77.26570048;77.44927536;77.81642512;;
1800;74.69565217;76.34782609;76.53140097;76.89855072;77.0821256;77.44927536;77.63285024;77.63285024;77.63285024;77.44927536;;
1833.333333;74.14492754;76.53140097;76.89855072;77.26570048;77.63285024;77.63285024;77.44927536;77.63285024;77.63285024;78;;
1866.666667;74.87922705;76.53140097;76.89855072;77.26570048;77.63285024;77.44927536;77.63285024;77.44927536;77.44927536;77.63285024;;
1900;74.32850242;76.16425121;76.89855072;76.89855072;77.0821256;77.26570048;77.26570048;77.44927536;77.44927536;77.81642512;;
1933.333333;74.32850242;76.34782609;76.89855072;77.26570048;77.44927536;77.44927536;77.26570048;77.63285024;77.44927536;77.26570048;;
1966.666667;74.51207729;76.34782609;76.34782609;77.26570048;77.44927536;77.44927536;77.26570048;77.63285024;77.81642512;77.63285024;;
2000;74.32850242;76.34782609;76.89855072;77.0821256;77.26570048;77.0821256;77.26570048;77.63285024;77.44927536;77.81642512;;
;74.51207729;76.16425121;76.71497585;77.0821256;77.26570048;77.26570048;77.63285024;77.63285024;77.81642512;77.81642512;;
;74.69565217;76.16425121;76.34782609;77.0821256;77.0821256;77.44927536;77.44927536;77.63285024;77.63285024;77.81642512;;
;74.32850242;76.34782609;76.53140097;76.89855072;77.0821256;77.26570048;77.44927536;77.63285024;77.63285024;77.81642512;;
;74.32850242;76.34782609;76.89855072;77.26570048;77.26570048;77.0821256;77.26570048;77.26570048;77.44927536;77.81642512;;
;74.32850242;76.16425121;76.16425121;76.89855072;77.0821256;77.26570048;77.63285024;77.63285024;77.63285024;77.63285024;;
;74.51207729;76.34782609;76.71497585;76.89855072;77.0821256;77.0821256;77.0821256;77.63285024;77.44927536;77.81642512;;
;74.14492754;76.16425121;76.53140097;76.89855072;77.0821256;76.53140097;77.81642512;77.44927536;77.81642512;78;;
;73.96135266;75.98067633;76.16425121;76.71497585;77.0821256;77.0821256;77.44927536;77.26570048;77.63285024;77.44927536;;
;74.32850242;76.34782609;76.16425121;77.0821256;77.0821256;77.26570048;77.26570048;77.63285024;77.44927536;77.81642512;;
;74.32850242;76.16425121;76.71497585;76.53140097;76.89855072;77.26570048;77.26570048;76.89855072;77.44927536;77.44927536;;
;74.51207729;76.34782609;76.89855072;76.89855072;76.89855072;77.26570048;77.26570048;77.63285024;77.44927536;77.26570048;;
;74.51207729;76.53140097;76.34782609;76.89855072;76.89855072;76.89855072;77.44927536;77.44927536;77.44927536;77.44927536;;
;73.77777778;76.16425121;76.53140097;76.34782609;76.89855072;77.26570048;76.89855072;77.26570048;77.63285024;77.26570048;;
;74.51207729;75.61352657;76.71497585;76.71497585;77.0821256;76.89855072;77.0821256;77.26570048;77.63285024;77.63285024;;
;74.14492754;76.34782609;76.34782609;76.71497585;76.89855072;76.89855072;77.26570048;77.26570048;77.63285024;77.63285024;;
;74.14492754;75.98067633;76.71497585;76.89855072;77.0821256;77.0821256;77.44927536;77.63285024;77.63285024;77.44927536;;
;74.14492754;76.34782609;76.53140097;76.89855072;77.0821256;77.0821256;77.0821256;77.44927536;77.44927536;77.26570048;;
;74.32850242;76.16425121;76.53140097;76.89855072;77.0821256;77.26570048;77.44927536;77.0821256;77.44927536;77.0821256;;
;74.14492754;76.16425121;75.98067633;76.53140097;76.71497585;77.0821256;77.63285024;77.44927536;77.44927536;77.44927536;;
;74.14492754;76.16425121;76.34782609;76.71497585;76.71497585;77.0821256;76.89855072;77.0821256;77.44927536;77.26570048;;
;73.96135266;75.61352657;76.16425121;76.53140097;76.71497585;76.89855072;77.0821256;77.26570048;77.26570048;77.44927536;;
;74.32850242;75.79710145;76.16425121;76.71497585;76.89855072;76.89855072;76.71497585;77.0821256;77.0821256;77.63285024;;
;73.96135266;75.61352657;76.16425121;76.53140097;76.71497585;76.89855072;77.26570048;77.26570048;77.26570048;77.44927536;;
;74.14492754;75.79710145;76.34782609;76.53140097;76.53140097;77.0821256;76.71497585;77.0821256;76.89855072;77.26570048;;
;74.14492754;75.79710145;76.34782609;76.71497585;76.53140097;76.71497585;76.89855072;77.26570048;77.26570048;77.0821256;;
;73.5942029;75.42995169;76.34782609;76.34782609;76.16425121;76.89855072;76.89855072;76.89855072;77.44927536;77.26570048;;
;73.41062802;74.87922705;75.42995169;75.79710145;76.16425121;76.34782609;76.34782609;76.71497585;76.89855072;76.71497585;;
;72.49275362;74.32850242;74.69565217;75.06280193;75.61352657;75.98067633;75.98067633;76.34782609;76.89855072;76.89855072;;
;72.12560386;73.5942029;74.51207729;75.06280193;74.69565217;75.24637681;75.42995169;75.98067633;75.98067633;75.98067633;;
;71.57487923;73.77777778;73.41062802;74.14492754;74.69565217;75.06280193;75.06280193;75.24637681;75.42995169;75.42995169;;
1966.666667;71.02415459;72.85990338;73.22705314;73.96135266;74.69565217;74.32850242;74.32850242;75.06280193;75.24637681;75.61352657;;
1933.333333;70.10628019;72.49275362;73.04347826;73.41062802;73.77777778;73.96135266;73.96135266;74.69565217;74.87922705;75.06280193;;
1900;70.10628019;72.49275362;72.30917874;72.30917874;73.41062802;73.5942029;73.22705314;74.14492754;73.77777778;74.51207729;;
1866.666667;69.00483092;71.94202899;72.30917874;72.30917874;72.85990338;73.04347826;73.22705314;73.5942029;73.5942029;73.77777778;;
1833.333333;68.82125604;71.39130435;71.75845411;71.94202899;72.30917874;72.49275362;73.41062802;73.22705314;73.04347826;73.5942029;;
1800;67.90338164;70.65700483;71.20772947;70.84057971;71.94202899;71.94202899;72.6763285;72.49275362;72.49275362;73.41062802;;
1766.666667;67.352657;70.10628019;70.47342995;71.20772947;71.02415459;71.57487923;72.12560386;71.94202899;71.57487923;72.49275362;;
1733.333333;66.98550725;69.37198068;69.55555556;70.84057971;70.84057971;71.02415459;71.57487923;71.57487923;71.39130435;71.75845411;;
1700;66.25120773;69.00483092;69.1884058;70.10628019;70.10628019;70.28985507;71.20772947;71.02415459;71.57487923;71.57487923;;
1666.666667;66.43478261;68.45410628;68.82125604;69.55555556;69.55555556;69.73913043;70.65700483;70.10628019;71.02415459;71.39130435;;
1633.333333;65.51690821;67.71980676;68.08695652;68.82125604;69.00483092;69.1884058;69.55555556;69.92270531;70.10628019;70.84057971;;
1600;64.96618357;66.98550725;67.16908213;68.45410628;68.45410628;69.1884058;69.37198068;69.37198068;70.10628019;70.10628019;;
1566.666667;64.23188406;66.43478261;66.80193237;67.90338164;68.2705314;68.2705314;68.82125604;68.63768116;69.1884058;69.37198068;;
1533.333333;64.04830918;65.70048309;66.43478261;67.352657;67.71980676;67.90338164;67.90338164;67.90338164;68.82125604;68.63768116;;
1500;63.31400966;65.51690821;66.43478261;66.80193237;66.80193237;67.352657;67.71980676;67.71980676;68.08695652;67.90338164;;
1466.666667;62.76328502;64.41545894;65.70048309;66.06763285;65.88405797;66.61835749;66.80193237;67.53623188;67.90338164;67.53623188;;
1433.333333;62.02898551;64.23188406;65.14975845;65.70048309;65.14975845;66.25120773;66.43478261;66.98550725;67.16908213;67.16908213;;
1400;61.84541063;63.8647343;64.41545894;65.14975845;64.96618357;65.70048309;66.25120773;66.43478261;66.43478261;66.43478261;;
1366.666667;60.92753623;63.31400966;64.04830918;64.23188406;65.33333333;65.33333333;65.33333333;65.70048309;66.06763285;65.88405797;;
1333.333333;61.11111111;62.57971014;63.49758454;63.68115942;64.59903382;64.96618357;64.96618357;65.14975845;65.51690821;65.33333333;;
1300;60.37681159;62.21256039;63.31400966;63.13043478;63.8647343;63.8647343;63.8647343;64.41545894;64.96618357;65.51690821;;
1266.666667;59.4589372;61.47826087;62.39613527;62.57971014;63.8647343;63.13043478;63.49758454;64.23188406;64.41545894;64.7826087;;
1233.333333;59.09178744;61.47826087;61.84541063;62.21256039;63.13043478;63.13043478;62.76328502;63.49758454;63.68115942;64.23188406;;
1200;58.72463768;60.92753623;61.66183575;61.84541063;62.76328502;62.76328502;62.57971014;63.31400966;63.13043478;63.68115942;;
1166.666667;58.35748792;60.56038647;60.74396135;61.29468599;61.84541063;62.21256039;62.9468599;62.39613527;62.76328502;63.49758454;;
1133.333333;57.43961353;59.64251208;60.19323671;60.56038647;61.29468599;61.84541063;61.29468599;61.84541063;61.84541063;62.9468599;;
1100;57.43961353;59.27536232;59.82608696;60.37681159;60.92753623;60.92753623;61.29468599;61.66183575;61.84541063;62.02898551;;
1066.666667;56.52173913;58.5410628;59.09178744;60.19323671;60.00966184;60.00966184;60.92753623;61.29468599;61.47826087;61.66183575;;
1033.333333;56.33816425;58.35748792;58.72463768;59.27536232;59.64251208;59.64251208;60.56038647;60.92753623;61.29468599;60.74396135;;
1000;55.97101449;57.62318841;57.99033816;58.72463768;58.90821256;59.09178744;59.64251208;60.00966184;60.56038647;60.37681159;;
966.6666667;55.60386473;57.25603865;57.80676329;58.5410628;58.35748792;58.5410628;59.09178744;59.4589372;60.19323671;59.82608696;;
933.3333333;54.68599034;56.52173913;56.88888889;57.80676329;57.80676329;58.5410628;58.5410628;58.72463768;59.64251208;59.27536232;;
900;54.50241546;56.33816425;56.52173913;57.62318841;57.25603865;57.99033816;58.17391304;57.62318841;58.90821256;59.09178744;;
866.6666667;54.31884058;55.42028986;55.97101449;56.70531401;57.25603865;57.62318841;57.80676329;57.43961353;58.35748792;58.5410628;;
833.3333333;53.40096618;55.0531401;55.78743961;56.33816425;56.33816425;56.88888889;56.88888889;57.07246377;57.62318841;57.62318841;;
800;52.85024155;54.50241546;55.42028986;55.78743961;55.42028986;55.97101449;56.70531401;57.07246377;57.25603865;57.62318841;;
766.6666667;52.66666667;54.31884058;55.23671498;55.0531401;54.86956522;56.15458937;55.78743961;56.52173913;56.33816425;56.52173913;;
733.3333333;51.93236715;53.2173913;54.1352657;54.86956522;54.86956522;55.23671498;55.23671498;55.78743961;55.97101449;55.97101449;;
700;51.56521739;52.85024155;53.76811594;53.95169082;54.50241546;54.86956522;54.68599034;55.23671498;55.42028986;55.42028986;;
666.6666667;50.83091787;52.48309179;53.40096618;53.40096618;54.1352657;54.31884058;54.1352657;54.68599034;55.0531401;54.86956522;;
633.3333333;50.46376812;52.11594203;52.85024155;53.03381643;53.76811594;53.58454106;53.58454106;54.31884058;54.86956522;54.68599034;;
600;50.09661836;52.48309179;52.29951691;52.29951691;53.03381643;53.03381643;53.2173913;53.2173913;54.1352657;54.1352657;;
566.6666667;49.7294686;52.11594203;52.11594203;51.74879227;52.66666667;52.85024155;52.85024155;53.03381643;53.40096618;53.76811594;;
533.3333333;49.36231884;51.38164251;51.38164251;51.74879227;51.74879227;52.29951691;52.66666667;52.66666667;52.66666667;53.2173913;;
500;48.99516908;51.01449275;50.83091787;51.19806763;51.93236715;51.74879227;51.74879227;52.48309179;52.11594203;52.66666667;;
466.6666667;48.44444444;50.09661836;50.647343;50.647343;51.01449275;51.38164251;51.56521739;51.93236715;51.74879227;52.29951691;;
433.3333333;47.89371981;49.36231884;50.09661836;50.647343;50.647343;50.83091787;51.19806763;51.38164251;51.19806763;52.29951691;;
400;47.15942029;49.54589372;49.54589372;50.09661836;50.09661836;50.46376812;50.83091787;50.83091787;51.38164251;51.74879227;;
366.6666667;46.97584541;48.62801932;49.36231884;49.36231884;49.7294686;49.7294686;50.647343;50.46376812;50.46376812;51.19806763;;
333.3333333;46.79227053;48.62801932;48.8115942;49.7294686;49.36231884;49.36231884;49.91304348;49.91304348;50.09661836;50.28019324;;
300;46.42512077;47.89371981;48.07729469;48.99516908;48.62801932;49.36231884;49.36231884;49.36231884;49.54589372;49.91304348;;
266.6666667;46.05797101;47.52657005;48.07729469;48.26086957;48.26086957;48.99516908;49.17874396;48.99516908;49.36231884;49.54589372;;
233.3333333;45.69082126;47.15942029;47.52657005;48.07729469;48.44444444;48.8115942;48.62801932;48.8115942;48.99516908;49.17874396;;
200;45.3236715;46.60869565;47.52657005;47.34299517;47.52657005;47.89371981;47.89371981;47.89371981;48.8115942;48.26086957;;
166.6666667;45.14009662;46.05797101;47.34299517;46.79227053;47.34299517;47.71014493;47.52657005;47.71014493;48.26086957;48.62801932;;
133.3333333;44.58937198;45.87439614;46.79227053;46.97584541;46.97584541;46.97584541;47.34299517;47.71014493;47.52657005;47.89371981;;
100;43.85507246;45.69082126;45.87439614;46.24154589;45.87439614;46.79227053;46.60869565;47.34299517;47.15942029;46.97584541;;
66.66666667;44.03864734;45.14009662;45.50724638;45.87439614;45.87439614;46.60869565;46.42512077;46.79227053;46.97584541;46.79227053;;
33.33333333;42.93719807;44.95652174;45.50724638;45.3236715;45.87439614;45.87439614;45.3236715;46.05797101;46.24154589;46.60869565;;
-9.9476E-14;42.57004831;44.03864734;44.77294686;44.95652174;45.3236715;45.3236715;45.3236715;46.05797101;45.87439614;46.42512077;;
